"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4764","RT @_marcandres: Got emotional watching #KMJS11 Senator Miriam Defensor-Santiago, My forever President <ed><U+00A0><U+00BD><ed><U+00B2><U+0094><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>",FALSE,0,NA,2016-10-02 13:52:57,FALSE,NA,"782579122656600066",NA,"<a href=""https://github.com/TwidereProject/Twidere-Android/"" rel=""nofollow"">Twidere for Android #5</a>","sanggre_mel",4,TRUE,FALSE,NA,NA
"4765","RT @TVPatrol: Miriam Defensor-Santiago, nailibing na https://t.co/jooQlqmvHT https://t.co/ILSV16v4hj",FALSE,0,NA,2016-10-02 13:52:55,FALSE,NA,"782579117245943808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LemuelCristobal",44,TRUE,FALSE,NA,NA
"4766","RT @arzanity: Sen Miriam Defensor Santiago on #KMJS11

Paalam, MDS :(",FALSE,0,NA,2016-10-02 13:52:36,FALSE,NA,"782579037457620993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yvonneeleiza",22,TRUE,FALSE,NA,NA
"4767","RT @hazleywilliams: realizing how admirable Sen. Miriam Defensor-Santiago is. We'll miss you. Thanks for being an inspiration. May you rest…",FALSE,0,NA,2016-10-02 13:52:36,FALSE,NA,"782579037268959234",NA,"<a href=""https://github.com/TwidereProject/Twidere-Android/"" rel=""nofollow"">Twidere for Android #5</a>","sanggre_mel",5,TRUE,FALSE,NA,NA
"4768","RT @TVPatrol: Miriam Defensor-Santiago, nailibing na https://t.co/jooQlqmvHT https://t.co/ILSV16v4hj",FALSE,0,NA,2016-10-02 13:52:32,FALSE,NA,"782579021347364865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","m_mencedez",44,TRUE,FALSE,NA,NA
"4769","RT @TVPatrol: Miriam Defensor-Santiago, nailibing na https://t.co/jooQlqmvHT https://t.co/ILSV16v4hj",FALSE,0,NA,2016-10-02 13:52:29,FALSE,NA,"782579008093368329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","achi_jen0201",44,TRUE,FALSE,NA,NA
"4770","R.I.P Sen.Miriam defensor santiago<ed><U+00A0><U+00BD><ed><U+00B2><U+0094><ed><U+00A0><U+00BD><ed><U+00B2><U+0094>
May you rest in peace the iron lady of asia. <ed><U+00A0><U+00BD><ed><U+00B8><U+0094><ed><U+00A0><U+00BD><ed><U+00B8><U+0094><ed><U+00A0><U+00BD><ed><U+00B8><U+0094>",FALSE,0,NA,2016-10-02 13:51:58,FALSE,NA,"782578876899700736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mae_provida",0,FALSE,FALSE,NA,NA
"4771","RT @cnnphilippines: The country mourns the loss of one of the greatest lawmakers, Sen. Miriam Defensor-Santiago https://t.co/V09Zb6tKlf",FALSE,0,NA,2016-10-02 13:51:53,FALSE,NA,"782578854829301763",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hannahtedzzz",451,TRUE,FALSE,NA,NA
"4772","realizing how admirable Sen. Miriam Defensor-Santiago is. We'll miss you. Thanks for being an inspiration. May you rest in peace. #KMJS11",FALSE,3,NA,2016-10-02 13:51:52,FALSE,NA,"782578853294190595",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hazleywilliams",5,FALSE,FALSE,NA,NA
"4773","Dating Senadora Miriam Defensor-Santiago, inihatid na sa kanyang huling hantungan #SundayLoveChill",FALSE,1,NA,2016-10-02 13:51:47,FALSE,NA,"782578829021753344",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","dzrhnews",0,FALSE,FALSE,NA,NA
"4774","#KMJS11 Rated K paying respect and tribute to the Iron Lady of Asia  @senmiriam 

Mahal nila si Ma'am Miriam Defensor Santiago <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B8><U+0087>",FALSE,3,NA,2016-10-02 13:51:33,FALSE,NA,"782578769936592896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JermynMatthew",4,FALSE,FALSE,NA,NA
"4775","I salute you Madam Miriam Defensor-Santiago. We love you. Paalam at Salamat. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>",FALSE,2,NA,2016-10-02 13:51:25,FALSE,NA,"782578737409695746",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamjafz",0,FALSE,FALSE,NA,NA
"4776","RT @TVPatrol: Miriam Defensor-Santiago, nailibing na https://t.co/jooQlqmvHT https://t.co/ILSV16v4hj",FALSE,0,NA,2016-10-02 13:51:05,FALSE,NA,"782578653821411329",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_ixxviir",44,TRUE,FALSE,NA,NA
"4777","Got emotional watching #KMJS11 Senator Miriam Defensor-Santiago, My forever President <ed><U+00A0><U+00BD><ed><U+00B2><U+0094><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>",FALSE,2,NA,2016-10-02 13:51:05,FALSE,NA,"782578652701597696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_marcandres",4,FALSE,FALSE,NA,NA
"4778","RT @TVPatrol: Miriam Defensor-Santiago, nailibing na https://t.co/jooQlqmvHT https://t.co/ILSV16v4hj",FALSE,0,NA,2016-10-02 13:50:41,FALSE,NA,"782578555255271424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","justin_argel",44,TRUE,FALSE,NA,NA
"4779","RT @solomoncarlo: Thank you Sen. Miriam Defensor-Santiago #KMJS11",FALSE,0,NA,2016-10-02 13:50:06,FALSE,NA,"782578406357471232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","happyLOVES07",2,TRUE,FALSE,NA,NA
"4780","Miriam Defensor-Santiago, nailibing na https://t.co/jooQlqmvHT https://t.co/ILSV16v4hj",FALSE,183,NA,2016-10-02 13:50:02,FALSE,NA,"782578389827788800",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TVPatrol",44,FALSE,FALSE,NA,NA
"4781","BALITA: Pres. Duterte, dumalaw sa lamay ni ex-Sen. Miriam Defensor-Santiago 
https://t.co/W9AqkBPswT",FALSE,3,NA,2016-10-02 13:50:01,FALSE,NA,"782578384777904128",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PTVph",2,FALSE,FALSE,NA,NA
"4782","RT @mysummitexpress: To the best president that this country never had, salamat! This is our ultimate hugot line for you. #ThankYouMiriam h…",FALSE,0,NA,2016-10-02 13:49:20,FALSE,NA,"782578212773564418",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alphredite",4,TRUE,FALSE,NA,NA
"4783","RT @QueenBekificent: RIP to the Greatest President the Philippines never had, Sen. Miriam Defensor Santiago. Your legacy will forever live…",FALSE,0,NA,2016-10-02 13:48:31,FALSE,NA,"782578007886143489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheBassturbator",337,TRUE,FALSE,NA,NA
"4784","RT @ABSCBNNews: Mga labi ng dating senador Miriam Defensor Santiago, ililipat na sa main cathedral #RIPMiriam | via @jeck_batallones https:…",FALSE,0,NA,2016-10-02 13:46:53,FALSE,NA,"782577596693262337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","123itsmebella",20,TRUE,FALSE,NA,NA
"4785","RT @cnnphilippines: The country mourns the loss of one of the greatest lawmakers, Sen. Miriam Defensor-Santiago https://t.co/V09Zb6tKlf",FALSE,0,NA,2016-10-02 13:46:33,FALSE,NA,"782577512622665728",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","andrea_vivar",451,TRUE,FALSE,NA,NA
"4786","RT @kenetmartin: Be the Miriam Defensor Santiago in this world full of Manny Pacquiaos and Lito Lapids and Alma Morenos.",FALSE,0,NA,2016-10-02 13:46:24,FALSE,NA,"782577475289092096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","myannavery",1,TRUE,FALSE,NA,NA
"4787","The only adventure in life is to learn. -Miriam Defensor-Santiago.",FALSE,1,NA,2016-10-02 13:46:23,FALSE,NA,"782577472839626752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gracias__xX",0,FALSE,FALSE,NA,NA
"4788","RT @HeyZhar27: Grabe. Buong buhay nya.. Inalay nya para sa Bansa <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> Thank you Madam Miriam Defensor-Santiago <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F> #KMJS11",FALSE,0,NA,2016-10-02 13:46:19,FALSE,NA,"782577453680111616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HeyJirko",1,TRUE,FALSE,NA,NA
"4789","RT @OneFEU: When Sen. Miriam Defensor Santiago visited sometime in 2010, she was wearing FEU's colors of Green and Gold. #RIPMDS https://t.…",FALSE,0,NA,2016-10-02 13:46:10,FALSE,NA,"782577419093811201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dinnybels_",24,TRUE,FALSE,NA,NA
"4790","RT @IamEthylGabison: Madami ang umasa na makakabalik ka sa Senado. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2> Nakikiramay ako sa mga kabataang naulila ni Sen. Miriam Defensor-Santi…",FALSE,0,NA,2016-10-02 13:46:08,FALSE,NA,"782577407681110016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrDionelDichosa",623,TRUE,FALSE,NA,NA
"4791","just watched kmjs featuring senator miriam defensor-santiago and caught myself teary eyed :(((",FALSE,2,NA,2016-10-02 13:45:23,FALSE,NA,"782577220090892288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Asdfghieee_",0,FALSE,FALSE,NA,NA
"4792","RT @EScourier: The funeral mass ends with a thunderous applause and cheers for the late Sen. Miriam Defensor-Santiago. #RIPMiriam https://t…",FALSE,0,NA,2016-10-02 13:45:19,FALSE,NA,"782577205289230336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_KRISSTAALALA_",20,TRUE,FALSE,NA,NA
"4793","RT @KM_Jessica_Soho: Anong pick-up line ni Dating Sen. Miriam Defensor-Santiago ang pinakapaborito mo? I-share sa amin gamit ang hashtag #K…",FALSE,0,NA,2016-10-02 13:45:12,FALSE,NA,"782577173534126081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","owenpferrer",28,TRUE,FALSE,NA,NA
"4794","RT @iamelytabaco: Thank you Madam Senator Miriam Defensor Santiago! #MDS #KMJS11
KapusoBrigade https://t.co/b3s18n803c",FALSE,0,NA,2016-10-02 13:45:10,FALSE,NA,"782577163841130497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grandealmira93",1,TRUE,FALSE,NA,NA
"4795","Rest in Peace,
Miriam Defensor Santiago

i nominate her to be President.
#RIPMDS",FALSE,0,NA,2016-10-02 13:45:08,FALSE,NA,"782577155779678208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MoshiiJade",0,FALSE,FALSE,NA,NA
"4796","RT @solomoncarlo: Thank you Sen. Miriam Defensor-Santiago #KMJS11",FALSE,0,NA,2016-10-02 13:44:54,FALSE,NA,"782577097940226048",NA,"<a href=""https://github.com/TwidereProject/Twidere-Android/"" rel=""nofollow"">Twidere for Android #5</a>","sanggre_mel",2,TRUE,FALSE,NA,NA
"4797","RT @iamhensome: Your wit and reasoning power will be missed. Until we see you again, the Great Miriam Defensor Santiago. #MiriamShallReturn",FALSE,0,NA,2016-10-02 13:44:39,FALSE,NA,"782577036552441856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alphredite",24,TRUE,FALSE,NA,NA
"4798","Miriam Defensor-Santiago, nailibing na https://t.co/ehcUAYDOXP",FALSE,0,NA,2016-10-02 13:44:29,FALSE,NA,"782576993208532993",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","jovelyn_n",0,FALSE,FALSE,NA,NA
"4799","RT @KM_Jessica_Soho: Anong pick-up line ni Dating Sen. Miriam Defensor-Santiago ang pinakapaborito mo? I-share sa amin gamit ang hashtag #K…",FALSE,0,NA,2016-10-02 13:44:17,FALSE,NA,"782576942394462214",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","happyLOVES07",28,TRUE,FALSE,NA,NA
"4800","Santiago to be buried Sunday afternoon - CNN Philippines https://t.co/HpdXdI3XUN",FALSE,0,NA,2016-10-02 13:44:13,FALSE,NA,"782576926846222337",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","GraftWatch",0,FALSE,FALSE,NA,NA
"4801","Thank you Sen. Miriam Defensor-Santiago #KMJS11",FALSE,0,NA,2016-10-02 13:44:08,FALSE,NA,"782576906956779524",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","solomoncarlo",2,FALSE,FALSE,NA,NA
"4802","RT @KM_Jessica_Soho: Anong pick-up line ni Dating Sen. Miriam Defensor-Santiago ang pinakapaborito mo? I-share sa amin gamit ang hashtag #K…",FALSE,0,NA,2016-10-02 13:43:51,FALSE,NA,"782576833313116162",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mandaojohnpaul",28,TRUE,FALSE,NA,NA
"4803","RT @cnnphilippines: Relive some of the most memorable pick up lines of Senator Miriam Defensor Santiago. https://t.co/V09Zb6tKlf #RIPMiriam…",FALSE,0,NA,2016-10-02 13:43:50,FALSE,NA,"782576828183490562",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheAlleneG",296,TRUE,FALSE,NA,NA
"4804","RT @addictedreymart: The legacy of Sen. Miriam Defensor-Santiago will always be remembered. I love you my President. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>

 #KMJS11",FALSE,0,NA,2016-10-02 13:43:40,FALSE,NA,"782576788778004484",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","happyLOVES07",93,TRUE,FALSE,NA,NA
"4805","RT @rapplerdotcom: Watch the funeral mass LIVE on Rappler: https://t.co/aXdwjEHnOE",FALSE,0,NA,2016-10-02 13:43:27,FALSE,NA,"782576732540923905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PonceSodicta",55,TRUE,FALSE,NA,NA
"4806","RT @addictedreymart: The legacy of Sen. Miriam Defensor-Santiago will always be remembered. I love you my President. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>

 #KMJS11",FALSE,0,NA,2016-10-02 13:43:27,FALSE,NA,"782576732373037056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","owenpferrer",93,TRUE,FALSE,NA,NA
"4807","Thank you Madam Senator Miriam Defensor Santiago! #MDS #KMJS11
KapusoBrigade https://t.co/b3s18n803c",FALSE,1,NA,2016-10-02 13:42:31,FALSE,NA,"782576497458421760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamelytabaco",1,FALSE,FALSE,NA,NA
"4808","RT @Senyora: Maraming Salamat Sen. Miriam Defensor Santiago. Nagluluksa ang buong Pilipinas <ed><U+00A0><U+00BD><ed><U+00B8><U+0094>",FALSE,0,NA,2016-10-02 13:42:27,FALSE,NA,"782576482375835648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heyjglg",5076,TRUE,FALSE,NA,NA
"4809","RT @HecklerForever: Sen. Miriam Defensor-Santiago: https://t.co/sHGrYH66w0",FALSE,0,NA,2016-10-02 13:42:18,FALSE,NA,"782576444652130304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsJedStark",75,TRUE,FALSE,NA,NA
"4810","RT @addictedreymart: The legacy of Sen. Miriam Defensor-Santiago will always be remembered. I love you my President. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>

 #KMJS11",FALSE,0,NA,2016-10-02 13:41:52,FALSE,NA,"782576333045895168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Maryaldubu",93,TRUE,FALSE,NA,NA
"4811","RT @addictedreymart: The legacy of Sen. Miriam Defensor-Santiago will always be remembered. I love you my President. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>

 #KMJS11",FALSE,0,NA,2016-10-02 13:41:33,FALSE,NA,"782576257284251649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aberamnmi",93,TRUE,FALSE,NA,NA
"4812","RT @ABSCBNNews: Feisty. Fierce. Fearless. Miriam Defensor-Santiago has lived a full life. Get to know the woman called ""The Iron Lady of As…",FALSE,0,NA,2016-10-02 13:41:18,FALSE,NA,"782576192297795585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","denmirandilla",1299,TRUE,FALSE,NA,NA
"4813","RT @koreANNAnghilaw: Please guide us and watch us from heaven my President <ed><U+00A0><U+00BD><ed><U+00B2><U+0094> Sen. Miriam Defensor-Santiago. #KMJS11",FALSE,0,NA,2016-10-02 13:41:01,FALSE,NA,"782576122865168384",NA,"<a href=""https://github.com/TwidereProject/Twidere-Android/"" rel=""nofollow"">Twidere for Android #5</a>","sanggre_mel",1,TRUE,FALSE,NA,NA
"4814","RT @jayezepeda: Getting emotional but I don't wanna cry. I see Sen.Miriam Defensor Santiago as my mother. She's really like my mom. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> we…",FALSE,0,NA,2016-10-02 13:41:00,FALSE,NA,"782576116225540096",NA,"<a href=""https://github.com/TwidereProject/Twidere-Android/"" rel=""nofollow"">Twidere for Android #5</a>","sanggre_mel",1,TRUE,FALSE,NA,NA
"4815","Quick fact: Sen. Miriam Defensor Santiago is a non-believer.",FALSE,6,NA,2016-10-02 13:40:53,FALSE,NA,"782576089340141571",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RawNailTourist",0,FALSE,FALSE,NA,NA
"4816","RT @OneFEU: When Sen. Miriam Defensor Santiago visited sometime in 2010, she was wearing FEU's colors of Green and Gold. #RIPMDS https://t.…",FALSE,0,NA,2016-10-02 13:40:28,FALSE,NA,"782575981949169664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jhonieeeeeeeeee",24,TRUE,FALSE,NA,NA
"4817","Be the Miriam Defensor Santiago in this world full of Manny Pacquiaos and Lito Lapids and Alma Morenos.",FALSE,1,NA,2016-10-02 13:40:24,FALSE,NA,"782575964232441857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kenetmartin",1,FALSE,FALSE,NA,NA
"4818","RT @addictedreymart: The legacy of Sen. Miriam Defensor-Santiago will always be remembered. I love you my President. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>

 #KMJS11",FALSE,0,NA,2016-10-02 13:40:20,FALSE,NA,"782575949850173440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CharryDaligdig",93,TRUE,FALSE,NA,NA
"4819","RT @feljiji_hadid: nakakalungkot , rip Madaam Miriam Defensor Santiago #KMJS11",FALSE,0,NA,2016-10-02 13:40:16,FALSE,NA,"782575930354995200",NA,"<a href=""https://github.com/TwidereProject/Twidere-Android/"" rel=""nofollow"">Twidere for Android #5</a>","sanggre_mel",1,TRUE,FALSE,NA,NA
"4820","RT @HecklerForever: Sen. Miriam Defensor-Santiago: https://t.co/sHGrYH66w0",FALSE,0,NA,2016-10-02 13:40:05,FALSE,NA,"782575886755168256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RichDaddyYoo",75,TRUE,FALSE,NA,NA
"4821","RT @KM_Jessica_Soho: Dating Sen. Miriam Defensor-Santiago, fire dancers ng Davao at marami pang iba ang dapat tutukan sa #KMJS11 ngayong Li…",FALSE,0,NA,2016-10-02 13:39:53,FALSE,NA,"782575834066395136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","h_whodini",46,TRUE,FALSE,NA,NA
"4822","RT @HTaladro: Sen. Miriam Defensor Santiago is on #KMJS11 tonight lets watch this @Mey_0523 @iam_ginghs @aim0519 @nemia_cabigting @jefroxth…",FALSE,0,NA,2016-10-02 13:39:48,FALSE,NA,"782575815741485058",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","h_whodini",8,TRUE,FALSE,NA,NA
"4823","Miriam Defensor Santiago is truly one of a kind, and I'm lucky to witness her inspiring life. You'll be forever an inspiration. <U+2764>  #KMJS11",FALSE,0,NA,2016-10-02 13:39:42,FALSE,NA,"782575790340792321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","farrahsoleil",0,FALSE,FALSE,NA,NA
"4824","RT @theTEENstagram: #KMJS 's tribute to our beloved Sen. Miriam Defensor Santiago :( #RIPMiriam #MiriamShallReturn",FALSE,0,NA,2016-10-02 13:39:42,FALSE,NA,"782575789933854720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","moooks717",5,TRUE,FALSE,NA,NA
"4825","RT @KM_Jessica_Soho: Anong pick-up line ni Dating Sen. Miriam Defensor-Santiago ang pinakapaborito mo? I-share sa amin gamit ang hashtag #K…",FALSE,0,NA,2016-10-02 13:39:34,FALSE,NA,"782575757700640768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JuliElmoGang",28,TRUE,FALSE,NA,NA
"4826","RT @addictedreymart: The legacy of Sen. Miriam Defensor-Santiago will always be remembered. I love you my President. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>

 #KMJS11",FALSE,0,NA,2016-10-02 13:39:29,FALSE,NA,"782575734887817216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","esak18",93,TRUE,FALSE,NA,NA
"4827","RT @KM_Jessica_Soho: Dating Sen. Miriam Defensor-Santiago, fire dancers ng Davao at marami pang iba ang dapat tutukan sa #KMJS11 ngayong Li…",FALSE,0,NA,2016-10-02 13:39:24,FALSE,NA,"782575714843242496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LilianBorbor",46,TRUE,FALSE,NA,NA
"4828","RT @keshankent: Her 1992 campaign jingle reminds me of everything about Miriam Defensor-Santiago. Thanks #KMJS11. Napatawa at... https://t.…",FALSE,0,NA,2016-10-02 13:39:18,FALSE,NA,"782575689216122880",NA,"<a href=""https://github.com/TwidereProject/Twidere-Android/"" rel=""nofollow"">Twidere for Android #5</a>","sanggre_mel",1,TRUE,FALSE,NA,NA
"4829","RT @KM_Jessica_Soho: Anong pick-up line ni Dating Sen. Miriam Defensor-Santiago ang pinakapaborito mo? I-share sa amin gamit ang hashtag #K…",FALSE,0,NA,2016-10-02 13:39:05,FALSE,NA,"782575635537334276",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","phantom_szhy",28,TRUE,FALSE,NA,NA
"4830","RT @iCarlySwift_: I already said this a few days ago but I'm gonna day this again: Sen. Miriam Defensor Santiago, the Champion of the Mille…",FALSE,0,NA,2016-10-02 13:39:04,FALSE,NA,"782575629975728128",NA,"<a href=""https://github.com/TwidereProject/Twidere-Android/"" rel=""nofollow"">Twidere for Android #5</a>","sanggre_mel",1,TRUE,FALSE,NA,NA
"4831","RT @PrincessSherryl: Watching you makes me cry again (miriam defensor santiago) #KMJS11",FALSE,0,NA,2016-10-02 13:39:02,FALSE,NA,"782575623772393474",NA,"<a href=""https://github.com/TwidereProject/Twidere-Android/"" rel=""nofollow"">Twidere for Android #5</a>","sanggre_mel",1,TRUE,FALSE,NA,NA
"4832","RT @keni_lords: I am crying tears at the same time laughing cheers! At a loss and truly missing Sen. Miriam Defensor-Santiago #KMJS11",FALSE,0,NA,2016-10-02 13:38:57,FALSE,NA,"782575600061984768",NA,"<a href=""https://github.com/TwidereProject/Twidere-Android/"" rel=""nofollow"">Twidere for Android #5</a>","sanggre_mel",1,TRUE,FALSE,NA,NA
"4833","RT @VoiceKidsUpdate: Senator Miriam Defensor-Santiago will be missed. <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> I salute you ma'am! @senmiriam #RIPMiriam",FALSE,0,NA,2016-10-02 13:38:54,FALSE,NA,"782575588309512192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DonnaAminola",4,TRUE,FALSE,NA,NA
"4834","RIP Sen.Miriam Defensor Santiago
#KMJS11
Continue to watch over our country!!",FALSE,1,NA,2016-10-02 13:38:49,FALSE,NA,"782575568185208832",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","mhygarcia1977",0,FALSE,FALSE,NA,NA
"4835","RT @PrinceLeoRam: Salamat po Senator Miriam Defensor Santiago , My President that i never had <ed><U+00A0><U+00BD><ed><U+00B8><U+0094> #RIPMiriam 
#KMJS11",FALSE,0,NA,2016-10-02 13:38:38,FALSE,NA,"782575522920357889",NA,"<a href=""https://github.com/TwidereProject/Twidere-Android/"" rel=""nofollow"">Twidere for Android #5</a>","sanggre_mel",1,TRUE,FALSE,NA,NA
"4836","RT @dhancarlosantos: I salute Sen. Miriam Defensor Santiago. you may now rest in peace, thank you for the inspiration you've shared with us…",FALSE,0,NA,2016-10-02 13:38:35,FALSE,NA,"782575507321651201",NA,"<a href=""https://github.com/TwidereProject/Twidere-Android/"" rel=""nofollow"">Twidere for Android #5</a>","sanggre_mel",1,TRUE,FALSE,NA,NA
"4837","RT @jayezepeda: It breaks my heart seeing Sen. Miriam Defensor Santiago 's funeral service. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> please don't leave us. Please come back.…",FALSE,0,NA,2016-10-02 13:38:22,FALSE,NA,"782575454960050176",NA,"<a href=""https://github.com/TwidereProject/Twidere-Android/"" rel=""nofollow"">Twidere for Android #5</a>","sanggre_mel",1,TRUE,FALSE,NA,NA
